latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,region
30.28027,47.35723,328.69,0.54,0.68,2025-02-13,2143,N,VIIRS,n,2,282.78,5.69,N,2,Persian_Gulf
30.28391,47.36015,319.48,0.54,0.68,2025-02-13,2143,N,VIIRS,n,2,281.85,2.12,N,2,Persian_Gulf
30.28661,47.35772,300.65,0.54,0.68,2025-02-13,2143,N,VIIRS,n,2,280.96,0.94,N,2,Persian_Gulf
30.3126,47.34814,346.38,0.54,0.68,2025-02-13,2143,N,VIIRS,n,2,282.6,4.48,N,2,Persian_Gulf
30.31291,47.34233,309.34,0.54,0.68,2025-02-13,2143,N,VIIRS,n,2,280.33,4.48,N,2,Persian_Gulf
30.32313,47.72369,322.98,0.51,0.66,2025-02-13,2143,N,VIIRS,n,2,278.65,4.14,N,2,Persian_Gulf
30.32345,47.71819,335.5,0.51,0.66,2025-02-13,2143,N,VIIRS,n,2,278.54,4.14,N,2,Persian_Gulf
30.32934,47.72419,296.09,0.51,0.66,2025-02-13,2143,N,VIIRS,n,2,276.61,0.9,N,2,Persian_Gulf
30.32967,47.71868,299.52,0.51,0.66,2025-02-13,2143,N,VIIRS,n,2,276.9,0.9,N,2,Persian_Gulf
30.35206,46.83738,326.6,0.58,0.7,2025-02-13,2143,N,VIIRS,n,2,281.55,3.36,N,2,Persian_Gulf
30.35238,46.83112,297.17,0.58,0.7,2025-02-13,2143,N,VIIRS,n,2,279.75,3.25,N,2,Persian_Gulf
30.35767,47.33997,329.69,0.54,0.68,2025-02-13,2143,N,VIIRS,n,2,282.1,4.4,N,2,Persian_Gulf
30.35799,47.33413,328.86,0.54,0.68,2025-02-13,2143,N,VIIRS,n,2,282.14,4.4,N,2,Persian_Gulf
30.36467,47.32879,307.45,0.54,0.68,2025-02-13,2143,N,VIIRS,n,2,280.41,1.31,N,2,Persian_Gulf
30.424,47.44321,303.9,0.53,0.67,2025-02-13,2143,N,VIIRS,n,2,280.89,1.16,N,2,Persian_Gulf
30.47563,47.60157,300.55,0.52,0.67,2025-02-13,2143,N,VIIRS,n,2,279.8,1.21,N,2,Persian_Gulf
30.47593,47.59589,297.63,0.52,0.67,2025-02-13,2143,N,VIIRS,n,2,279.48,1.21,N,2,Persian_Gulf
30.47816,47.60155,314.99,0.52,0.67,2025-02-13,2143,N,VIIRS,n,2,280.12,1.95,N,2,Persian_Gulf
30.48786,47.60825,295.94,0.52,0.67,2025-02-13,2143,N,VIIRS,n,2,275.08,0.82,N,2,Persian_Gulf
30.49054,47.31409,301.94,0.54,0.68,2025-02-13,2143,N,VIIRS,n,2,281.04,1.35,N,2,Persian_Gulf
30.49453,47.32039,309.27,0.54,0.68,2025-02-13,2143,N,VIIRS,n,2,281.76,2.4,N,2,Persian_Gulf
30.49487,47.31451,327.38,0.54,0.68,2025-02-13,2143,N,VIIRS,n,2,282.49,2.4,N,2,Persian_Gulf
30.49691,47.31459,323.8,0.54,0.68,2025-02-13,2143,N,VIIRS,n,2,283.34,1.65,N,2,Persian_Gulf
30.49721,47.30869,295.19,0.55,0.68,2025-02-13,2143,N,VIIRS,n,2,281.02,1.65,N,2,Persian_Gulf
30.52544,47.61131,322.54,0.52,0.67,2025-02-13,2143,N,VIIRS,n,2,282.35,2.63,N,2,Persian_Gulf
30.55673,47.38964,295.22,0.54,0.68,2025-02-13,2143,N,VIIRS,n,2,282.09,1.23,N,2,Persian_Gulf
30.55897,47.34884,326.46,0.54,0.68,2025-02-13,2143,N,VIIRS,n,2,281.88,2.6,N,2,Persian_Gulf
30.55922,47.10413,324.77,0.56,0.69,2025-02-13,2143,N,VIIRS,n,2,279.11,3.93,N,2,Persian_Gulf
30.55954,47.09805,300.74,0.56,0.69,2025-02-13,2143,N,VIIRS,n,2,279.21,3.93,N,2,Persian_Gulf
30.56026,47.32534,333.22,0.54,0.68,2025-02-13,2143,N,VIIRS,n,2,281.72,5.31,N,2,Persian_Gulf
30.56464,47.76579,307.48,0.51,0.66,2025-02-13,2143,N,VIIRS,n,2,279.85,1.44,N,0,Persian_Gulf
30.56567,47.1046,345.33,0.56,0.69,2025-02-13,2143,N,VIIRS,n,2,283.12,3.93,N,2,Persian_Gulf
30.56598,47.09854,323.55,0.56,0.69,2025-02-13,2143,N,VIIRS,n,2,280.74,3.93,N,2,Persian_Gulf
30.56664,47.76595,330.09,0.51,0.66,2025-02-13,2143,N,VIIRS,n,2,280.79,3.88,N,2,Persian_Gulf
30.56728,47.31403,328.83,0.55,0.68,2025-02-13,2143,N,VIIRS,n,2,282.64,4.24,N,2,Persian_Gulf
30.56959,49.91842,307.59,0.38,0.59,2025-02-13,2143,N,VIIRS,n,2,280.64,2.41,N,2,Persian_Gulf
30.57085,47.76632,313.43,0.51,0.66,2025-02-13,2143,N,VIIRS,n,2,276.34,1.44,N,2,Persian_Gulf
30.57332,47.3204,299.62,0.54,0.68,2025-02-13,2143,N,VIIRS,n,2,280.94,0.71,N,2,Persian_Gulf
30.57417,49.93147,304.75,0.38,0.59,2025-02-13,2143,N,VIIRS,n,2,277.07,0.95,N,2,Persian_Gulf
30.57492,47.32002,295.19,0.55,0.68,2025-02-13,2143,N,VIIRS,n,2,281.26,0.37,N,2,Persian_Gulf
30.57507,49.91905,345.96,0.38,0.59,2025-02-13,2143,N,VIIRS,n,2,282.95,2.41,N,2,Persian_Gulf
30.57537,49.91497,298.85,0.38,0.59,2025-02-13,2143,N,VIIRS,n,2,281.17,4.31,N,2,Persian_Gulf
30.60647,47.3284,323.68,0.54,0.68,2025-02-13,2143,N,VIIRS,n,2,282.59,2.09,N,2,Persian_Gulf
30.60677,47.32251,295.73,0.55,0.68,2025-02-13,2143,N,VIIRS,n,2,282.51,2.09,N,2,Persian_Gulf
30.61119,47.32914,337.85,0.54,0.68,2025-02-13,2143,N,VIIRS,n,2,284.01,6.46,N,2,Persian_Gulf
30.61152,47.32325,327.73,0.54,0.68,2025-02-13,2143,N,VIIRS,n,2,283.17,7.35,N,2,Persian_Gulf
30.61284,47.32891,334.62,0.54,0.68,2025-02-13,2143,N,VIIRS,n,2,284.04,3.45,N,2,Persian_Gulf
30.61314,47.32301,310.79,0.55,0.68,2025-02-13,2143,N,VIIRS,n,2,282.73,3.45,N,2,Persian_Gulf
30.65253,49.91881,295.59,0.38,0.59,2025-02-13,2143,N,VIIRS,n,2,282.06,0.51,N,0,Persian_Gulf
30.70673,49.53947,307.35,0.4,0.6,2025-02-13,2143,N,VIIRS,n,2,262.61,1.48,N,2,Persian_Gulf
30.71235,49.54003,301.5,0.4,0.6,2025-02-13,2143,N,VIIRS,n,2,262.21,1.23,N,2,Persian_Gulf
30.76211,47.32635,351.0,0.55,0.68,2025-02-13,2143,N,VIIRS,n,2,284.7,6.46,N,2,Persian_Gulf
30.78929,49.78547,304.8,0.39,0.59,2025-02-13,2143,N,VIIRS,n,2,273.49,1.02,N,2,Persian_Gulf
30.79478,49.78692,311.59,0.39,0.59,2025-02-13,2143,N,VIIRS,n,2,275.82,1.02,N,2,Persian_Gulf
30.82586,47.33125,336.7,0.55,0.68,2025-02-13,2143,N,VIIRS,n,2,283.93,4.18,N,2,Persian_Gulf
30.82619,47.32534,319.53,0.55,0.68,2025-02-13,2143,N,VIIRS,n,2,282.66,4.18,N,2,Persian_Gulf
30.82725,47.33046,336.56,0.55,0.68,2025-02-13,2143,N,VIIRS,n,2,284.14,5.73,N,2,Persian_Gulf
30.82755,47.32454,320.91,0.55,0.68,2025-02-13,2143,N,VIIRS,n,2,282.6,6.72,N,2,Persian_Gulf
30.84739,49.7549,316.9,0.39,0.6,2025-02-13,2143,N,VIIRS,n,2,278.11,1.63,N,2,Persian_Gulf
30.85696,47.92143,296.27,0.51,0.66,2025-02-13,2143,N,VIIRS,n,2,281.81,8.02,N,0,Persian_Gulf
30.85783,47.92041,310.43,0.5,0.66,2025-02-13,2143,N,VIIRS,n,2,282.15,2.99,N,0,Persian_Gulf
30.86284,47.92742,297.59,0.5,0.66,2025-02-13,2143,N,VIIRS,n,2,282.28,8.02,N,0,Persian_Gulf
30.86313,47.92196,349.17,0.51,0.66,2025-02-13,2143,N,VIIRS,n,2,289.11,8.02,N,0,Persian_Gulf
30.86343,47.91649,367.0,0.51,0.66,2025-02-13,2143,N,VIIRS,h,2,287.05,17.89,N,0,Persian_Gulf
30.86368,47.92636,310.24,0.5,0.66,2025-02-13,2143,N,VIIRS,n,2,283.05,6.74,N,0,Persian_Gulf
30.86372,47.91103,296.27,0.51,0.66,2025-02-13,2143,N,VIIRS,n,2,281.44,17.89,N,0,Persian_Gulf
30.864,47.92092,347.16,0.5,0.66,2025-02-13,2143,N,VIIRS,n,2,291.53,22.84,N,0,Persian_Gulf
30.86433,47.91547,344.94,0.51,0.66,2025-02-13,2143,N,VIIRS,n,2,283.16,22.84,N,0,Persian_Gulf
30.87826,47.33443,313.68,0.55,0.68,2025-02-13,2143,N,VIIRS,n,2,280.92,5.39,N,2,Persian_Gulf
30.87858,47.32851,346.95,0.55,0.68,2025-02-13,2143,N,VIIRS,n,2,281.67,9.8,N,2,Persian_Gulf
30.88464,47.33491,333.94,0.55,0.68,2025-02-13,2143,N,VIIRS,n,2,283.7,9.59,N,2,Persian_Gulf
30.88496,47.32899,367.0,0.55,0.68,2025-02-13,2143,N,VIIRS,h,2,286.13,16.36,N,2,Persian_Gulf
30.88654,47.33571,302.66,0.55,0.68,2025-02-13,2143,N,VIIRS,n,2,281.05,1.78,N,2,Persian_Gulf
30.88682,47.32978,322.6,0.55,0.68,2025-02-13,2143,N,VIIRS,n,2,281.93,1.78,N,2,Persian_Gulf
30.90164,49.67625,306.29,0.4,0.6,2025-02-13,2143,N,VIIRS,n,2,265.8,0.98,N,2,Persian_Gulf
30.90194,49.67192,304.5,0.4,0.6,2025-02-13,2143,N,VIIRS,n,2,263.52,1.07,N,2,Persian_Gulf
30.94865,49.87427,367.0,0.39,0.59,2025-02-13,2143,N,VIIRS,h,2,278.77,4.4,N,2,Persian_Gulf
30.94893,49.87001,304.07,0.39,0.59,2025-02-13,2143,N,VIIRS,n,2,277.8,4.4,N,0,Persian_Gulf
30.94901,49.87393,367.0,0.39,0.59,2025-02-13,2143,N,VIIRS,h,2,278.89,8.03,N,2,Persian_Gulf
30.99841,48.13855,300.09,0.49,0.65,2025-02-13,2143,N,VIIRS,n,2,281.0,8.31,N,2,Persian_Gulf
30.99871,48.13324,295.78,0.49,0.65,2025-02-13,2143,N,VIIRS,n,2,278.05,8.31,N,2,Persian_Gulf
25.15921,52.86478,307.57,0.44,0.46,2025-02-13,2144,N,VIIRS,n,2,288.36,2.65,N,3,Persian_Gulf
25.16246,52.87423,313.6,0.44,0.46,2025-02-13,2144,N,VIIRS,n,2,288.92,2.1,N,2,Persian_Gulf
25.16349,52.86538,310.38,0.44,0.46,2025-02-13,2144,N,VIIRS,n,2,288.14,2.47,N,3,Persian_Gulf
25.16482,52.87685,337.5,0.44,0.46,2025-02-13,2144,N,VIIRS,n,2,288.12,4.05,N,3,Persian_Gulf
25.16675,52.87478,312.71,0.44,0.46,2025-02-13,2144,N,VIIRS,n,2,287.78,2.1,N,3,Persian_Gulf
25.17387,52.8736,321.19,0.44,0.46,2025-02-13,2144,N,VIIRS,n,2,287.48,1.58,N,3,Persian_Gulf
25.17816,52.8742,307.17,0.44,0.46,2025-02-13,2144,N,VIIRS,n,2,287.91,1.58,N,3,Persian_Gulf
25.28247,56.1084,301.61,0.45,0.39,2025-02-13,2144,N,VIIRS,n,2,273.37,1.16,N,2,Persian_Gulf
25.42874,52.73602,335.6,0.45,0.47,2025-02-13,2144,N,VIIRS,n,2,284.36,5.64,N,3,Persian_Gulf
25.53197,53.15156,315.13,0.43,0.46,2025-02-13,2144,N,VIIRS,n,2,278.73,7.02,N,3,Persian_Gulf
25.53247,53.14726,341.15,0.43,0.46,2025-02-13,2144,N,VIIRS,n,2,282.89,22.66,N,3,Persian_Gulf
25.55678,55.97813,295.59,0.46,0.39,2025-02-13,2144,N,VIIRS,n,2,277.25,0.66,N,2,Persian_Gulf
25.57,55.98963,295.64,0.46,0.39,2025-02-13,2144,N,VIIRS,n,2,276.26,0.76,N,2,Persian_Gulf
25.96432,56.06812,295.74,0.46,0.39,2025-02-13,2144,N,VIIRS,n,2,274.65,0.56,N,2,Persian_Gulf
25.97515,56.06991,295.49,0.46,0.39,2025-02-13,2144,N,VIIRS,n,2,273.54,0.49,N,2,Persian_Gulf
29.00727,47.74686,322.09,0.5,0.66,2025-02-13,2144,N,VIIRS,n,2,273.4,5.45,N,2,Persian_Gulf
29.00749,47.74559,367.0,0.5,0.66,2025-02-13,2144,N,VIIRS,h,2,276.18,6.17,N,2,Persian_Gulf
29.00759,47.74163,335.33,0.5,0.66,2025-02-13,2144,N,VIIRS,n,2,275.09,7.94,N,2,Persian_Gulf
29.00783,47.74036,308.59,0.5,0.66,2025-02-13,2144,N,VIIRS,n,2,272.98,6.17,N,2,Persian_Gulf
22.07986,55.97676,305.83,0.43,0.38,2025-02-13,2145,N,VIIRS,n,2,293.0,3.09,N,2,Persian_Gulf
22.08335,55.97733,308.97,0.43,0.38,2025-02-13,2145,N,VIIRS,n,2,292.23,3.09,N,2,Persian_Gulf
22.20034,56.32026,307.86,0.42,0.37,2025-02-13,2145,N,VIIRS,n,2,289.14,1.1,N,0,Persian_Gulf
22.53508,53.93941,296.11,0.53,0.42,2025-02-13,2145,N,VIIRS,n,2,281.79,0.99,N,2,Persian_Gulf
22.53896,53.93999,295.13,0.53,0.42,2025-02-13,2145,N,VIIRS,n,2,284.03,0.99,N,2,Persian_Gulf
22.67085,56.24746,299.5,0.42,0.38,2025-02-13,2145,N,VIIRS,n,2,288.78,0.43,N,2,Persian_Gulf
22.87185,55.61137,295.92,0.45,0.39,2025-02-13,2145,N,VIIRS,n,2,284.36,0.41,N,2,Persian_Gulf
22.87542,55.37237,300.49,0.46,0.39,2025-02-13,2145,N,VIIRS,n,2,289.88,1.27,N,2,Persian_Gulf
23.19015,55.46253,307.82,0.46,0.39,2025-02-13,2145,N,VIIRS,n,2,290.06,1.54,N,2,Persian_Gulf
23.19077,55.45805,323.58,0.46,0.39,2025-02-13,2145,N,VIIRS,n,2,291.37,1.54,N,2,Persian_Gulf
23.277,54.22709,303.14,0.53,0.42,2025-02-13,2145,N,VIIRS,n,2,289.23,0.52,N,2,Persian_Gulf
23.31248,54.17609,310.54,0.53,0.42,2025-02-13,2145,N,VIIRS,n,2,290.36,1.87,N,2,Persian_Gulf
23.7036,49.31591,304.91,0.35,0.57,2025-02-13,2145,N,VIIRS,n,2,266.22,0.47,N,0,Persian_Gulf
23.83323,53.62496,297.38,0.38,0.43,2025-02-13,2145,N,VIIRS,n,2,279.83,0.73,N,2,Persian_Gulf
24.45474,56.55382,308.37,0.43,0.38,2025-02-13,2145,N,VIIRS,n,2,290.68,1.12,N,2,Persian_Gulf
24.50249,56.60312,310.85,0.43,0.38,2025-02-13,2145,N,VIIRS,n,2,294.3,4.62,N,2,Persian_Gulf
24.50539,56.6079,337.94,0.43,0.38,2025-02-13,2145,N,VIIRS,n,2,294.02,4.62,N,2,Persian_Gulf
24.62091,53.00348,330.73,0.43,0.46,2025-02-13,2145,N,VIIRS,n,2,269.84,2.04,N,3,Persian_Gulf
24.62126,53.00472,314.36,0.43,0.46,2025-02-13,2145,N,VIIRS,n,2,269.62,1.62,N,3,Persian_Gulf
24.62177,53.00048,307.37,0.43,0.46,2025-02-13,2145,N,VIIRS,n,2,270.38,1.83,N,3,Persian_Gulf
30.48033,48.25016,295.68,0.49,0.65,2025-02-13,2323,N,VIIRS,n,2,282.8,0.66,N,2,Persian_Gulf
30.70933,49.54126,343.79,0.57,0.69,2025-02-13,2323,N,VIIRS,n,2,283.4,5.73,N,2,Persian_Gulf
30.71998,49.82445,337.68,0.59,0.7,2025-02-13,2323,N,VIIRS,n,2,283.95,3.38,N,2,Persian_Gulf
30.72034,49.82489,341.88,0.59,0.7,2025-02-13,2323,N,VIIRS,n,2,283.98,6.81,N,2,Persian_Gulf
30.72163,49.81855,297.74,0.59,0.7,2025-02-13,2323,N,VIIRS,n,2,282.35,3.38,N,2,Persian_Gulf
30.72196,49.81898,308.46,0.59,0.7,2025-02-13,2323,N,VIIRS,n,2,282.14,6.81,N,2,Persian_Gulf
30.74994,48.28289,296.15,0.48,0.65,2025-02-13,2323,N,VIIRS,n,2,281.2,1.01,N,2,Persian_Gulf
30.75125,48.2779,297.08,0.48,0.65,2025-02-13,2323,N,VIIRS,n,2,280.35,1.03,N,2,Persian_Gulf
30.76392,47.33062,322.25,0.43,0.62,2025-02-13,2323,N,VIIRS,n,2,281.2,3.96,N,2,Persian_Gulf
30.76504,47.32623,348.56,0.43,0.62,2025-02-13,2323,N,VIIRS,n,2,283.83,3.96,N,2,Persian_Gulf
30.82362,47.33224,310.89,0.43,0.62,2025-02-13,2323,N,VIIRS,n,2,280.24,2.44,N,2,Persian_Gulf
30.82473,47.32784,333.3,0.43,0.62,2025-02-13,2323,N,VIIRS,n,2,281.33,2.44,N,2,Persian_Gulf
30.8266,47.33072,367.0,0.43,0.62,2025-02-13,2323,N,VIIRS,h,2,284.71,4.41,N,2,Persian_Gulf
30.82774,47.32634,308.95,0.42,0.61,2025-02-13,2323,N,VIIRS,n,2,281.58,4.41,N,2,Persian_Gulf
30.83025,47.32976,340.69,0.43,0.62,2025-02-13,2323,N,VIIRS,n,2,283.39,3.73,N,2,Persian_Gulf
30.83326,47.32825,296.67,0.42,0.61,2025-02-13,2323,N,VIIRS,n,2,280.12,0.96,N,2,Persian_Gulf
30.861,47.9299,313.14,0.46,0.63,2025-02-13,2323,N,VIIRS,n,2,281.93,15.35,N,0,Persian_Gulf
30.86223,47.92518,311.54,0.46,0.63,2025-02-13,2323,N,VIIRS,n,2,292.38,20.36,N,0,Persian_Gulf
30.86345,47.92045,367.0,0.46,0.63,2025-02-13,2323,N,VIIRS,h,2,287.02,20.36,N,0,Persian_Gulf
30.86467,47.91573,298.41,0.46,0.63,2025-02-13,2323,N,VIIRS,n,2,281.62,6.23,N,0,Persian_Gulf
30.86791,47.9272,302.51,0.46,0.63,2025-02-13,2323,N,VIIRS,n,2,282.13,20.36,N,0,Persian_Gulf
30.86913,47.92247,296.98,0.46,0.63,2025-02-13,2323,N,VIIRS,n,2,281.7,20.36,N,0,Persian_Gulf
30.87964,47.3348,320.77,0.42,0.61,2025-02-13,2323,N,VIIRS,n,2,280.61,6.83,N,2,Persian_Gulf
30.88076,47.33041,367.0,0.42,0.61,2025-02-13,2323,N,VIIRS,h,2,286.62,13.27,N,2,Persian_Gulf
30.88516,47.33672,333.95,0.42,0.61,2025-02-13,2323,N,VIIRS,n,2,284.06,6.83,N,2,Persian_Gulf
30.88627,47.33234,347.82,0.42,0.61,2025-02-13,2323,N,VIIRS,n,2,284.95,13.27,N,2,Persian_Gulf
30.92227,48.8587,312.6,0.52,0.66,2025-02-13,2323,N,VIIRS,n,2,279.97,1.35,N,2,Persian_Gulf
30.92369,48.85339,295.48,0.51,0.66,2025-02-13,2323,N,VIIRS,n,2,278.92,1.35,N,2,Persian_Gulf
28.99774,48.16065,296.74,0.52,0.67,2025-02-13,2324,N,VIIRS,n,2,253.96,1.53,N,2,Persian_Gulf
29.00333,47.74506,326.82,0.5,0.65,2025-02-13,2324,N,VIIRS,n,2,282.05,3.49,N,0,Persian_Gulf
29.00919,47.74714,367.0,0.5,0.65,2025-02-13,2324,N,VIIRS,h,2,284.37,10.69,N,2,Persian_Gulf
29.0105,47.74207,308.68,0.5,0.65,2025-02-13,2324,N,VIIRS,n,2,282.14,9.3,N,2,Persian_Gulf
29.81649,47.76635,309.48,0.48,0.64,2025-02-13,2324,N,VIIRS,n,2,281.87,2.32,N,0,Persian_Gulf
29.81777,47.7615,307.19,0.48,0.64,2025-02-13,2324,N,VIIRS,n,2,282.68,2.32,N,2,Persian_Gulf
29.8192,47.76596,326.34,0.48,0.64,2025-02-13,2324,N,VIIRS,n,2,283.05,3.46,N,2,Persian_Gulf
29.82611,47.75375,303.45,0.47,0.64,2025-02-13,2324,N,VIIRS,n,2,280.79,0.62,N,0,Persian_Gulf
29.88588,47.7901,303.66,0.48,0.64,2025-02-13,2324,N,VIIRS,n,2,281.49,1.0,N,2,Persian_Gulf
29.96788,47.66616,300.26,0.47,0.64,2025-02-13,2324,N,VIIRS,n,2,281.02,0.77,N,0,Persian_Gulf
29.97114,47.6683,296.94,0.47,0.64,2025-02-13,2324,N,VIIRS,n,2,281.33,0.46,N,0,Persian_Gulf
30.16651,47.41459,348.95,0.45,0.63,2025-02-13,2324,N,VIIRS,n,2,282.41,4.74,N,2,Persian_Gulf
30.17333,47.41192,295.38,0.45,0.63,2025-02-13,2324,N,VIIRS,n,2,280.61,1.46,N,2,Persian_Gulf
30.1745,47.40737,324.32,0.45,0.63,2025-02-13,2324,N,VIIRS,n,2,280.57,1.46,N,2,Persian_Gulf
30.1972,47.39047,298.43,0.44,0.63,2025-02-13,2324,N,VIIRS,n,2,280.19,1.67,N,2,Persian_Gulf
30.19836,47.38595,325.55,0.44,0.63,2025-02-13,2324,N,VIIRS,n,2,280.11,1.67,N,2,Persian_Gulf
30.20398,47.38787,310.37,0.44,0.63,2025-02-13,2324,N,VIIRS,n,2,280.82,2.03,N,2,Persian_Gulf
30.20844,47.39435,338.52,0.44,0.63,2025-02-13,2324,N,VIIRS,n,2,280.91,2.03,N,2,Persian_Gulf
30.20959,47.38982,300.39,0.44,0.63,2025-02-13,2324,N,VIIRS,n,2,280.53,2.03,N,2,Persian_Gulf
30.21521,47.39176,326.98,0.44,0.63,2025-02-13,2324,N,VIIRS,n,2,281.53,3.48,N,2,Persian_Gulf
30.21637,47.38723,325.94,0.44,0.63,2025-02-13,2324,N,VIIRS,n,2,281.17,4.11,N,2,Persian_Gulf
30.26537,47.71634,348.4,0.46,0.64,2025-02-13,2324,N,VIIRS,n,2,282.65,3.88,N,2,Persian_Gulf
30.26569,47.71973,309.45,0.46,0.64,2025-02-13,2324,N,VIIRS,n,2,280.84,2.53,N,2,Persian_Gulf
30.2669,47.715,332.19,0.46,0.64,2025-02-13,2324,N,VIIRS,n,2,282.02,4.23,N,2,Persian_Gulf
30.27054,47.74404,316.15,0.46,0.64,2025-02-13,2324,N,VIIRS,n,2,281.13,1.43,N,2,Persian_Gulf
30.271,47.74754,305.81,0.46,0.64,2025-02-13,2324,N,VIIRS,n,2,281.29,1.31,N,2,Persian_Gulf
30.27139,47.81208,299.58,0.47,0.64,2025-02-13,2324,N,VIIRS,n,2,282.16,0.36,N,0,Persian_Gulf
30.27221,47.74278,322.09,0.46,0.64,2025-02-13,2324,N,VIIRS,n,2,281.43,1.31,N,2,Persian_Gulf
30.27344,47.8111,299.7,0.47,0.64,2025-02-13,2324,N,VIIRS,n,2,282.01,0.76,N,0,Persian_Gulf
30.27625,47.74603,323.53,0.46,0.64,2025-02-13,2324,N,VIIRS,n,2,281.83,1.43,N,2,Persian_Gulf
30.27678,47.7203,344.83,0.46,0.64,2025-02-13,2324,N,VIIRS,n,2,282.02,3.51,N,2,Persian_Gulf
30.27713,47.36401,311.11,0.44,0.62,2025-02-13,2324,N,VIIRS,n,2,280.35,4.76,N,2,Persian_Gulf
30.27749,47.74129,298.61,0.46,0.64,2025-02-13,2324,N,VIIRS,n,2,281.41,1.43,N,2,Persian_Gulf
30.27792,47.7448,315.42,0.46,0.64,2025-02-13,2324,N,VIIRS,n,2,281.64,1.31,N,2,Persian_Gulf
30.27802,47.36118,367.0,0.44,0.62,2025-02-13,2324,N,VIIRS,h,2,283.67,9.05,N,2,Persian_Gulf
30.27828,47.35947,367.0,0.44,0.62,2025-02-13,2324,N,VIIRS,h,2,282.49,10.27,N,2,Persian_Gulf
30.27831,47.71901,343.77,0.46,0.64,2025-02-13,2324,N,VIIRS,n,2,282.27,4.31,N,2,Persian_Gulf
30.28035,47.35217,328.11,0.44,0.62,2025-02-13,2324,N,VIIRS,n,2,280.18,8.53,N,2,Persian_Gulf
30.28054,47.35045,343.13,0.44,0.62,2025-02-13,2324,N,VIIRS,n,2,280.76,5.53,N,2,Persian_Gulf
30.28151,47.34768,325.37,0.44,0.62,2025-02-13,2324,N,VIIRS,n,2,280.19,4.81,N,2,Persian_Gulf
30.28362,47.36311,337.81,0.44,0.62,2025-02-13,2324,N,VIIRS,n,2,281.75,3.06,N,2,Persian_Gulf
30.31179,47.34831,353.22,0.44,0.62,2025-02-13,2324,N,VIIRS,n,2,280.1,7.06,N,2,Persian_Gulf
30.31738,47.35024,367.0,0.44,0.62,2025-02-13,2324,N,VIIRS,h,2,283.62,7.06,N,2,Persian_Gulf
30.32361,47.73155,295.96,0.46,0.64,2025-02-13,2324,N,VIIRS,n,2,281.22,8.23,N,2,Persian_Gulf
30.32484,47.7268,367.0,0.46,0.64,2025-02-13,2324,N,VIIRS,h,2,285.09,8.23,N,2,Persian_Gulf
30.32607,47.72208,307.2,0.46,0.64,2025-02-13,2324,N,VIIRS,n,2,282.31,10.72,N,2,Persian_Gulf
30.34127,48.279,295.62,0.49,0.65,2025-02-13,2324,N,VIIRS,n,2,285.24,1.57,N,2,Persian_Gulf
30.34341,48.27828,300.47,0.49,0.65,2025-02-13,2324,N,VIIRS,n,2,285.85,1.06,N,2,Persian_Gulf
30.34477,48.27323,295.5,0.49,0.65,2025-02-13,2324,N,VIIRS,n,2,284.32,1.06,N,2,Persian_Gulf
30.34846,48.27602,305.21,0.49,0.65,2025-02-13,2324,N,VIIRS,n,2,284.56,1.57,N,2,Persian_Gulf
30.34906,46.83915,296.56,0.41,0.61,2025-02-13,2324,N,VIIRS,n,2,279.02,1.04,N,2,Persian_Gulf
30.35012,46.83495,306.62,0.41,0.61,2025-02-13,2324,N,VIIRS,n,2,279.53,1.65,N,2,Persian_Gulf
30.35062,48.2753,297.34,0.49,0.65,2025-02-13,2324,N,VIIRS,n,2,284.17,1.65,N,2,Persian_Gulf
30.3545,46.84099,309.34,0.41,0.61,2025-02-13,2324,N,VIIRS,n,2,280.0,2.79,N,2,Persian_Gulf
30.35451,47.66018,301.44,0.46,0.63,2025-02-13,2324,N,VIIRS,n,2,281.07,0.59,N,2,Persian_Gulf
30.35556,46.83679,341.37,0.41,0.61,2025-02-13,2324,N,VIIRS,n,2,282.31,4.83,N,2,Persian_Gulf
30.35661,47.3394,331.64,0.44,0.62,2025-02-13,2324,N,VIIRS,n,2,280.85,2.5,N,2,Persian_Gulf
30.36218,47.34134,338.3,0.44,0.62,2025-02-13,2324,N,VIIRS,n,2,282.37,3.34,N,2,Persian_Gulf
30.36295,47.34372,303.99,0.44,0.62,2025-02-13,2324,N,VIIRS,n,2,280.49,1.28,N,2,Persian_Gulf
30.36446,47.33237,335.59,0.44,0.62,2025-02-13,2324,N,VIIRS,n,2,280.9,4.43,N,2,Persian_Gulf
30.36527,47.33479,314.8,0.44,0.62,2025-02-13,2324,N,VIIRS,n,2,280.24,1.12,N,2,Persian_Gulf
30.36621,47.63877,306.46,0.45,0.63,2025-02-13,2324,N,VIIRS,n,2,281.4,0.74,N,2,Persian_Gulf
30.36643,47.33033,296.03,0.44,0.62,2025-02-13,2324,N,VIIRS,n,2,279.45,1.12,N,2,Persian_Gulf
30.37308,47.63607,297.51,0.45,0.63,2025-02-13,2324,N,VIIRS,n,2,280.59,0.69,N,2,Persian_Gulf
30.4177,47.60631,305.04,0.45,0.63,2025-02-13,2324,N,VIIRS,n,2,281.35,0.99,N,2,Persian_Gulf
30.42217,47.60921,312.57,0.45,0.63,2025-02-13,2324,N,VIIRS,n,2,281.32,2.46,N,2,Persian_Gulf
