title,publication_date,source,domain,url,region,collector,location_mention
"DIRECTO UCRANIA | Últimas noticias tras el fin de la tregua , al minuto",2025-04-25 05:15:00+00:00,Spain,elperiodico.com,https://www.elperiodico.com/es/internacional/20250425/guerra-ucrania-rusia-ultima-hora-directo-103935417,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
特朗普第一次威胁普京政权可能垮台 ， 西方允许乌克兰打莫斯科 ？ ,2025-05-27 03:00:00+00:00,China,news.ifeng.com,https://news.ifeng.com/c/8jh00b5CIXu,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
最新 ！ 特朗普称俄罗斯和乌克兰  非常接近  达成协议 ！ 事关领土问题 ， 泽连斯基强硬回应 ： 绝不承认 ...... ,2025-04-26 01:15:00+00:00,China,nbd.com.cn,https://www.nbd.com.cn/articles/2025-04-26/3851714.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Повітряні сили звітують про збиття 36 БПЛА протягом нічної атаки Росії,2025-05-17 13:45:00+00:00,Ukraine,radiosvoboda.org,https://www.radiosvoboda.org/a/news-povitriani-syly-zbyttia-36-shahediv/33416730.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
俄军使用化学武器 ， 泽连斯基家乡遭导弹袭击 ， 美防长却弃乌不顾 俄乌冲突再升级 _ 军事频道 _ 中华网,2025-04-07 01:45:00+00:00,China,military.china.com,https://military.china.com/news/13004177/20250407/48177782.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Attacked on both sides : Putin launches major drone strike on Kyiv after Donald Trump blasted Zelensky for  harming peace negotiation and told him to give up land to Russia,2025-04-24 08:15:00+00:00,United Kingdom,dailymail.co.uk,https://www.dailymail.co.uk/news/article-14642457/Putin-drone-strike-Kyiv-Trump-blasted-Zelensky.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
俄媒威胁打击柏林 警告德国参战后果 _ 新闻频道 _ 中华网,2025-05-29 12:30:00+00:00,China,news.china.com,https://news.china.com/socialgd/10000169/20250529/48400207.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Guerre en Ukraine | Attaque de drones et de missiles russes sur Kyiv , au moins deux blessés",2025-05-24 00:15:00+00:00,Canada,lapresse.ca,https://www.lapresse.ca/international/europe/2025-05-23/guerre-en-ukraine/attaque-de-drones-et-de-missiles-russes-sur-kyiv-au-moins-deux-blesses.php,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
俄遭  特洛伊木马  式袭击背后 ： 无人机能否成为攻城槌|俄军|俄罗斯|乌克兰|克里米亚|战略轰炸机,2025-06-03 10:15:00+00:00,China,163.com,https://www.163.com/dy/article/K154S7B1053469M5.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Vladimir Putin  hopes nuclear weapons will not be required  in Ukraine,2025-05-04 16:15:00+00:00,United Kingdom,oxfordmail.co.uk,https://www.oxfordmail.co.uk/news/national/25137136.vladimir-putin-hopes-nuclear-weapons-will-not-required-ukraine/,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
 【 俄乌开战 】 俄军导弹袭击基辅 酿至少56人死伤 | 国际,2025-04-24 02:45:00+00:00,Malaysia,orientaldaily.com.my,https://www.orientaldaily.com.my/news/international/2025/04/24/728372,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Offensive auf Krim - Brücke : Merz - Vertrauter spekuliert offen über Taurus - Einsatz,2025-04-27 17:30:00+00:00,Germany,merkur.de,http://www.merkur.de/politik/offensive-auf-krim-bruecke-merz-vertrauter-spekuliert-offen-ueber-taurus-einsatz-zr-93697711.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Attaque meurtrière de missiles russes sur Kiev , Trump sen prend à Zelensky",2025-04-24 08:00:00+00:00,Belgium,lalibre.be,https://www.lalibre.be/international/europe/guerre-ukraine-russie/2025/04/24/attaque-meurtriere-de-missiles-russes-sur-kiev-trump-sen-prend-a-zelensky-3V3LQCMKSVC6PHRHWLQLHEYB3I/,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Rússia ataca Kiev com mísseis , deixa um morto e Polônia prepara estratégia de defesa na fronteira",2025-04-06 13:45:00+00:00,Brazil,terra.com.br,"https://www.terra.com.br/noticias/mundo/russia-ataca-kiev-com-misseis-deixa-um-morto-e-polonia-prepara-estrategia-de-defesa-na-fronteira,e2844b10a6b6b36f7b55e5f68b9a542eqmyi5ek5.html",Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Merz - Vertrauter spekuliert offen über Taurus - Einsatz bei Angriff auf Krim - Brücke,2025-04-24 11:30:00+00:00,Germany,merkur.de,https://www.merkur.de/politik/merz-vertrauter-spekuliert-offen-ueber-taurus-einsatz-zr-93697711.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Merz - Vertrauter spekuliert offen über Taurus - Einsatz bei Angriff auf Krim - Brücke,2025-04-24 10:15:00+00:00,Germany,merkur.de,http://www.merkur.de/politik/merz-vertrauter-spekuliert-offen-ueber-taurus-einsatz-zr-93697711.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
俄罗斯为何不轰炸乌克兰决策中心 避免不确定性增加 _ 军事频道 _ 中华网,2025-06-07 08:15:00+00:00,China,military.china.com,https://military.china.com/news/13004177/20250607/48435830.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Guerre en Ukraine  : une attaque de missiles sur Kiev fait 9 morts et 63 blessés selon les secours , Trump sen prend à Zelensky",2025-04-24 09:15:00+00:00,Belgium,lavenir.net,https://www.lavenir.net/actu/monde/2025/04/24/guerre-en-ukraine-une-attaque-de-missiles-sur-kiev-fait-9-morts-et-63-blesses-selon-les-secours-7DSDILJCOBHMBLVYEFEXEXMRVQ/,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Merz - Vertrauter spekuliert offen über Taurus - Einsatz bei Angriff auf Krim - Brücke,2025-04-24 10:15:00+00:00,Germany,tz.de,http://www.tz.de/politik/merz-vertrauter-spekuliert-offen-ueber-taurus-einsatz-zr-93697711.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
谈判话音刚落冲突又起 ， 双线博弈下俄乌和平难以  一蹴而就  前线战事胶着难解 _ 军事频道 _ 中华网,2025-06-05 04:45:00+00:00,China,military.china.com,https://military.china.com/news/13004177/20250605/48426149.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Offensive auf Krim - Brücke : Merz - Vertrauter spekuliert offen über Taurus - Einsatz,2025-04-27 17:30:00+00:00,Germany,hna.de,http://www.hna.de/politik/offensive-auf-krim-bruecke-merz-vertrauter-spekuliert-offen-ueber-taurus-einsatz-zr-93697711.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Merz - Vertrauter spekuliert offen über Taurus - Einsatz bei Angriff auf Krim - Brücke,2025-04-24 10:15:00+00:00,Germany,hna.de,http://www.hna.de/politik/merz-vertrauter-spekuliert-offen-ueber-taurus-einsatz-zr-93697711.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Ostatnia ofensywa Putina . To będzie gorące lato na Ukrainie,2025-06-11 02:15:00+00:00,Poland,niezalezna.pl,https://niezalezna.pl/swiat/ostatnia-ofensywa-putina-to-bedzie-gorace-lato-na-ukrainie/545445,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Co požaduje Rusko za mír s Ukrajinou ? Věci , které se Kyjeva vůbec netýkají | Názory",2025-06-01 10:30:00+00:00,Czech Republic,lidovky.cz,https://www.lidovky.cz/nazory/rusko-valka-na-ukrajine-nato-vladimir-putin-memorandum-primeri-mir.A250530_185129_ln_nazory_lgs,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Reacția Moscovei la planul de pace propus de SUA . Kremlinul e încântat de propunerea ca Ucraina să renunțe la aderarea la NATO,2025-04-21 15:30:00+00:00,Romania,antena3.ro,https://www.antena3.ro/externe/reactia-moscovei-la-planul-de-pace-propus-de-sua-kremlinul-e-incantat-de-propunerea-ca-ucraina-sa-renunte-la-aderarea-la-nato-743553.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Jako s nacisty . Americký astronaut otevřeně promluvil o kosmické spolupráci s Ruskem,2025-06-02 04:30:00+00:00,Czech Republic,blesk.cz,https://www.blesk.cz/clanek/zpravy-valka-na-ukrajine/814442/jako-s-nacisty-americky-astronaut-otevrene-promluvil-o-kosmicke-spolupraci-s-ruskem.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Олександр Левченко : Україна не визнає Крим російським Блоги,2025-04-26 09:15:00+00:00,Ukraine,obozrevatel.com,https://www.obozrevatel.com/ukr/politics-news/ukraina-ne-viznae-krim-rosijskim.htm,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
РФ атакувала Україну 250 дронами і 14 ракетами : постраждали шість областей,2025-05-24 09:45:00+00:00,Ukraine,glavcom.ua,https://glavcom.ua/country/incidents/unochi-rf-atakuvala-ukrajinu-250-dronami-postrazhdali-shist-oblastej-1060254.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"  Shoot them  Russian commander ordered troops to open fire on their comrades , intercepted call suggests",2025-04-06 16:30:00+00:00,United States,yahoo.com,https://www.yahoo.com/news/shoot-them-russian-commander-ordered-154834378.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Для масованого удару по Україні війська рф запустили 132 повітряні цілі : ППО вдалося збити 13 ракет та 40 БпЛА,2025-04-06 10:45:00+00:00,Ukraine,day.kyiv.ua,https://day.kyiv.ua/news/060425-dlya-masovanoho-udaru-po-ukrayini-viyska-rf-zapustyly-132-povitryani-tsili-ppo-vdalosya,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Сили оборони збили 3 ракети  Іскандер - К  і 23  шахеди  ,2025-04-18 08:00:00+00:00,Ukraine,espreso.tv,https://espreso.tv/viyna-z-rosiyeyu-sili-oboroni-zbili-3-raketi-iskander-k-i-23-shakhedi,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Ucrania sacude a Rusia con ataques quirúrgicos mientras Putin intenta avanzar sobre más territorio,2025-06-03 19:00:00+00:00,Argentina,infobae.com,https://www.infobae.com/america/mundo/2025/06/03/ucrania-sacude-a-rusia-con-ataques-quirurgicos-mientras-putin-intenta-avanzar-sobre-mas-territorio/,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Russian Cruise Missile Strikes Ukrainian - Controlled Black Sea Drilling Platform,2025-06-10 22:30:00+00:00,United States,yahoo.com,https://www.yahoo.com/news/russian-cruise-missile-strikes-ukrainian-211007576.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
普京打算如何报复乌克兰 誓言强力回应袭击 _ 军事频道 _ 中华网,2025-06-10 10:15:00+00:00,China,military.china.com,https://military.china.com/news/13004177/20250610/48448776.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Українські сили оборони знищили 51 ворожий БПЛА | Новини на Gazeta . ua,2025-04-05 09:15:00+00:00,Ukraine,gazeta.ua,https://gazeta.ua/articles/np/_ukrayinski-sili-oboroni-znischili-51-vorozhij-bpla-postrazhdali-sumschina-kiyivschina-ta-inshi-oblasti/1213771,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Rusija pred ključnom ljetnom ofenzivom , na vidiku nema kraja rata",2025-06-09 16:15:00+00:00,Croatia,telegram.hr,https://www.telegram.hr/politika-kriminal/pregovori-su-farsa-dva-najnovija-poteza-kijeva-i-moskve-uvod-su-u-jos-brutalniju-fazu-rata/,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Attaque meurtrière de missiles russes sur Kiev , Trump sen prend à Zelensky - 24 / 04 / 2025 à 03 : 33",2025-04-24 03:30:00+00:00,France,boursorama.com,https://www.boursorama.com/actualite-economique/actualites/attaque-meurtriere-de-missiles-russes-sur-kiev-trump-s-en-prend-a-zelensky-f2be17d54e80afac98db7be0fa3c254a,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Повітряні сили : війська РФ з вечора атакували Україну 5 ракетами і 187 дронами,2025-05-07 16:15:00+00:00,Ukraine,radiosvoboda.org,https://www.radiosvoboda.org/a/news-povitriani-syly-drony/33407345.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Обстріл України 5 квітня - РФ випустила 92 дрони за ніч,2025-04-05 07:00:00+00:00,Ukraine,rbc.ua,https://www.rbc.ua/rus/news/rosiya-atakuvala-ukrayinu-mayzhe-sotneyu-1743834361.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
  Varam atkārtot sekta : Zelenskis komentē Maskavā gaidāmo  cinisma parādi  ,2025-05-08 12:15:00+00:00,Latvia,delfi.lv,https://www.delfi.lv/46713439/arzemes/120071515/varam-atkartot-sekta-zelenskis-komente-maskava-gaidamo-cinisma-paradi,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Notikusi gūstekņu apmaiņa : mājās atgriezušies 205 Ukrainas karavīri,2025-05-06 14:15:00+00:00,Latvia,delfi.lv,https://www.delfi.lv/46713439/arzemes/120071231/notikusi-gusteknu-apmaina-majas-atgriezusies-205-ukrainas-karaviri,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Guerre en Ukraine :  Nouvelle opération majeure  réalisée par les services secrets ukrainiens … 3 lance - missiles Iskander éliminés , ils sapprêtaient  à frapper Kyiv  ",2025-06-05 10:45:00+00:00,France,lindependant.fr,https://www.lindependant.fr/2025/06/05/guerre-en-ukraine-nouvelle-operation-majeure-realisee-par-les-services-secrets-ukrainiens-3-lance-missiles-iskander-elimines-ils-sappretaient-a-12742309.php,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
How Zelensky Responded To Trump Demand Of Ceding Crimea To Russia,2025-04-24 02:15:00+00:00,India,ndtv.com,https://www.ndtv.com/world-news/how-ukraines-volodymyr-zelensky-responded-to-trumps-demand-of-ceding-crimea-to-russia-8241188,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Ucrania golpea de nuevo a Putin : explosivos submarinos destruyen parte del puente que une Crimea con Rusia,2025-06-04 12:00:00+00:00,Spain,periodistadigital.com,https://www.periodistadigital.com/mundo/20250604/ucrania-golpea-nuevo-putin-explosivos-submarinos-destruyen-parte-puente-une-crimea-rusia-noticia-689405096747/,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
乌军无人机突袭俄轰炸机基地 ， 美军为何紧张 ？ ,2025-06-09 01:45:00+00:00,China,news.ifeng.com,https://news.ifeng.com/c/8k0rrH1h8iD,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
俄乌双方此时互相发动大规模袭击 ， 有何目的 ？_ 军事频道 _ 中华网,2025-04-10 03:45:00+00:00,China,military.china.com,https://military.china.com/news/13004177/20250410/48193743.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Putin claims he  hopes nuclear weapons will not be needed  in Ukraine,2025-05-05 07:45:00+00:00,United Kingdom,independent.co.uk,https://www.independent.co.uk/news/world/europe/putin-nuclear-weapons-russia-ukraine-war-b2744863.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
特朗普指责泽连斯基总想买导弹 挑起战争需负责 _ 军事频道 _ 中华网,2025-04-15 14:15:00+00:00,China,military.china.com,https://military.china.com/news/13004177/20250415/48215246.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Russian drones attack Ukraine Kharkiv and Dnipro , one dead , 30 injured",2025-04-29 21:45:00+00:00,,marketscreener.com,https://www.marketscreener.com/quote/currency/US-DOLLAR-RUSSIAN-ROUBLE--2370597/news/Russian-drones-attack-Ukraine-s-Kharkiv-and-Dnipro-one-dead-30-injured-49760193/,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Росія атакувала дронами з усіх боків : ЗСУ знищили 174 цілі,2025-06-07 07:15:00+00:00,Ukraine,gazeta.ua,https://gazeta.ua/articles/np/_rosiya-atakuvala-dronami-z-usih-bokiv-zsu-znischili-174-cili/1220319,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Війна в Україні - після  перемир  я  Росія запустила по Україні майже сотню дронів та ракет УНІАН,2025-04-21 09:15:00+00:00,Ukraine,unian.ua,https://www.unian.ua/war/viyna-v-ukrajini-pislya-peremir-ya-rosiya-zapustila-po-ukrajini-mayzhe-sotnyu-droniv-ta-raket-12983817.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
特朗普为何猛烈抨击泽连斯基 直指克里米亚问题 _ 军事频道 _ 中华网,2025-04-25 08:00:00+00:00,China,military.china.com,https://military.china.com/news/13004177/20250425/48257849.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Крейсер Москва - як Україна знищила флагман Чорноморського флоту РФ УНІАН,2025-04-02 00:30:00+00:00,Ukraine,unian.ua,https://www.unian.ua/war/kreyser-moskva-yak-ukrajina-znishchila-flagman-chornomorskogo-flotu-rf-12963768.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Zelenskyj odmítl hrát podle americko - ruských not . Rubio kvůli tomu bojkotuje schůzku v Londýně,2025-04-23 08:15:00+00:00,Czech Republic,novinky.cz,https://www.novinky.cz/clanek/valka-na-ukrajine-zelenskyj-odmitl-hrat-podle-americko-ruskych-not-rubio-kvuli-tomu-bojkotuje-schuzku-v-londyne-40518284,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Вибухи в Криму - росіяни заявляють про масштабну атаку,2025-06-05 23:30:00+00:00,Ukraine,rbc.ua,https://www.rbc.ua/rus/news/krimu-lunayut-vibuhi-okupanti-skarzhatsya-1749162169.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
俄乌大规模交换战俘现场曝光 创冲突以来最大规模人道突破 _ 军事频道 _ 中华网,2025-05-24 09:45:00+00:00,China,military.china.com,https://military.china.com/news/13004177/20250524/48377301.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Pawel Kowal varuje pred uznaním ruskej expanzie na Ukrajine,2025-04-06 13:30:00+00:00,Slovak Republic,aktuality.sk,https://www.aktuality.sk/clanok/ijogAxh/polsky-poslanec-varuje-usa-uznanie-ruskych-uzemnych-ziskov-na-ukrajine-by-bola-chyba/,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Ucrania lanzó un ataque submarino contra el puente de Crimea y da su estructura,2025-06-03 16:00:00+00:00,Argentina,ellitoral.com,https://www.ellitoral.com/internacionales/ucrania-lanzo-ataque-submarino-puente-crimea-dano-estructura-nueva-ofensiva-operacion-encubierta_0_JUjwbSk3nd.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Обстріл України 28 травня - Росія вночі запустила шість ракети та 88 дронів,2025-05-28 08:45:00+00:00,Ukraine,rbc.ua,https://www.rbc.ua/rus/news/rosiya-vnochi-zapustila-shist-raket-ta-mayzhe-1748413509.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Україна наполягає на припиненні вогню для миру , Росія відповідає ударами",2025-04-24 20:00:00+00:00,Lithuania,lrt.lt,https://www.lrt.lt/ua/novini/1263/2545911/ukrayina-napoliagaie-na-pripinenni-vogniu-dlia-miru-rosiia-vidpovidaie-udarami,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Повітряні сили : вночі Росія атакувала Україну 108 дронами , збито – 60",2025-05-11 09:00:00+00:00,Ukraine,radiosvoboda.org,https://www.radiosvoboda.org/a/news-povitryani-syly-zsu-viyna-drony/33410584.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Guerre en Ukraine : le pont de Crimée visé une nouvelle fois , 1 100 kg dexplosifs lendommagent fortement",2025-06-03 15:30:00+00:00,France,valeursactuelles.com,https://www.valeursactuelles.com/monde/guerre-en-ukraine-le-pont-de-crimee-vise-une-nouvelle-fois-1-100-kg-dexplosifs-lendommagent-fortement,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
росія атакувала Україну 14 ракетами та 250 дронами як спрацювала ППО,2025-05-24 13:00:00+00:00,Ukraine,facenews.ua,https://www.facenews.ua/news/2025/527824/,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
乌首都遭导弹袭击15人受伤,2025-05-24 19:15:00+00:00,China,world.qianlong.com,https://world.qianlong.com/2025/0525/8493416.shtml,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
هجوم صاروخي على خاركيف وزيلينسكي يتهم روسيا بالخداع,2025-05-30 06:30:00+00:00,Kuwait,alkhabarkw.com,https://www.alkhabarkw.com/uncategorized/109944.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Kyiv Hit by Deadly Russian Missile and Drone Strike , Dozens Killed or Injured in Major Assault",2025-04-25 06:45:00+00:00,Indonesia,noi.pikiran-rakyat.com,https://noi.pikiran-rakyat.com/politic/pr-4049271982/kyiv-hit-by-deadly-russian-missile-and-drone-strike-dozens-killed-or-injured-in-major-assault,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Witkoff pozval Dmitrijeva k sobě domů na večeři . Bílý dům byl v šoku,2025-04-12 14:15:00+00:00,Czech Republic,novinky.cz,https://www.novinky.cz/clanek/zahranicni-amerika-witkoff-pozval-dmitrijeva-k-sobe-domu-na-veceri-bily-dum-byl-v-soku-40517195,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Medveděv se pustil do Švédska a Finska . Hrozil úderem jadernými zbraněmi,2025-04-29 12:45:00+00:00,Czech Republic,reflex.cz,https://www.reflex.cz/clanek/zpravy/129998/medvedev-se-pustil-do-svedska-a-finska-hrozil-uderem-jadernymi-zbranemi.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
俄罗斯全面报复之战一触即发 ， 乌克兰或将面临持续高强度轰炸 _ 军事频道 _ 中华网,2025-06-10 14:45:00+00:00,China,military.china.com,https://military.china.com/news/13004177/20250610/48449475.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Повітряні сили : ЗСУ знешкодили 43 БпЛА , якими вночі РФ атакувала Україну",2025-05-27 08:45:00+00:00,Ukraine,radiosvoboda.org,https://www.radiosvoboda.org/a/news-shahed-/33425277.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Russia appears to launch new offensive in Ukraine amid peace talks,2025-05-30 03:15:00+00:00,United States,bostonglobe.com,https://www.bostonglobe.com/2025/05/29/world/russia-appears-launch-new-offensive-ukraine-amid-peace-talks/,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Нічна атака по Україні 30 квітня - деталі Укрaїнa,2025-05-01 07:30:00+00:00,Ukraine,tsn.ua,https://tsn.ua/ukrayina/rf-atakuvala-ukrayinu-shcho-letilo-ta-iaki-rehiony-perezyly-vorozyy-udar-2819495.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Обстріл України 7 червня - РФ випустила 206 дронів та 9 ракет,2025-06-07 09:15:00+00:00,Ukraine,rbc.ua,https://www.rbc.ua/rus/news/rosiyani-nich-vipustili-ukrayini-dvi-sotni-1749277459.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Világ : Vitalij Klicsko : Lehet , hogy területeket kell feladni a békrt",2025-04-25 10:15:00+00:00,Hungary,hvg.hu,https://hvg.hu/vilag/20250425_vitalij-klicsko-kijev-ukrajna-beke-terulet,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
CIA : n ex - johtaja : Tänne Putin saattaa hyökätä seuraavaksi,2025-05-30 10:00:00+00:00,Finland,iltalehti.fi,https://www.iltalehti.fi/ulkomaat/a/78a54693-d696-43b3-8cb5-b779378939b6,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Guerre en Ukraine  : neuf morts et 63 blessés lors dune attaque de missiles russes sur Kiev , Trump  proche  dun accord avec la Russie",2025-04-24 06:45:00+00:00,France,nouvelobs.com,https://www.nouvelobs.com/monde/20250424.OBS103143/guerre-en-ukraine-neuf-morts-et-63-blesses-lors-d-une-attaque-de-missiles-russes-sur-kiev-trump-proche-d-un-accord-avec-la-russie.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"  Special friendship ?: Russian missile hit warehouse of Indian firm , claims Ukraine | India News",2025-04-12 16:45:00+00:00,India,timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/india/special-friendship-russian-missile-hit-warehouse-of-indian-firm-claims-ukraine/articleshow/120237477.cms,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
俄罗斯警告 ： 德国已再次成为俄敌人,2025-05-29 04:45:00+00:00,China,finance.sina.com.cn,https://finance.sina.com.cn/roll/2025-05-29/doc-ineyexsc5133578.shtml,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
 « Бог був на нашому боці »: як Україна потопила флагман Чорноморського флоту РФ крейсер « Москва » / vlasti . net,2025-04-02 17:30:00+00:00,Ukraine,vlasti.net,https://vlasti.net/news/362499,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
俄乌互攻行动是否陷入恶性循环 局势升级引关注 _ 新闻频道 _ 中华网,2025-06-10 08:15:00+00:00,China,news.china.com,https://news.china.com/socialgd/10000169/20250610/48448519.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Країни ООН вимагають припинення вогню в Україні просто зараз,2025-04-30 11:45:00+00:00,Ukraine,delo.ua,https://delo.ua/news/radbez-oon-zaklikav-do-negainogo-pripinennya-vognyu-v-ukrayini-ta-zasudiv-ataki-rf-445515/,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Цієї ночі ППО знешкодила над Україною 406 повітряних цілей | Новини Харкова та України,2025-06-06 10:15:00+00:00,Ukraine,atn.ua,https://atn.ua/ukraine/tsiiei-nochi-ppo-zneshkodyla-nad-ukrainoiu-406-povitrianykh-tsilej-476823/,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Rusia Serang Kyiv Usai Zelensky Tolak Usulan AS untuk Lepaskan Krimea,2025-04-24 03:00:00+00:00,Indonesia,kompas.com,https://www.kompas.com/global/read/2025/04/24/092207470/rusia-serang-kyiv-usai-zelensky-tolak-usulan-as-untuk-lepaskan-krimea,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
US Threatens To Quit Russia - Ukraine Effort Unless  Concrete Proposals  ,2025-04-30 00:00:00+00:00,India,ndtv.com,https://www.ndtv.com/world-news/us-threatens-to-quit-russia-ukraine-effort-unless-concrete-proposals-8290527,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
استمرار التصعيد بين موسكو وكييف ... وروسيا تعلن قتل شخص كان يستعد لشنّ هجوم بمسيّرات,2025-06-07 00:15:00+00:00,United States,arabic.euronews.com,https://arabic.euronews.com/2025/06/06/escalation-continues-between-moscow-and-kyiv-russia-announces-killing-of-suspect-prepar,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
俄乌局势波谲云诡 ！ 俄罗斯发动大规模袭击 ！_ 天天基金网,2025-04-25 00:45:00+00:00,China,fund.eastmoney.com,https://fund.eastmoney.com/a/202504253387860475.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"У Повітряних Силах розповіли , як сьогодні відпрацювала ППО",2025-06-06 11:00:00+00:00,Ukraine,uainfo.org,https://uainfo.org/blognews/1749197138-u-povitryanih-silah-rozpovili-yak-sogodni-vidpratsyuvala.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Co Ukraińcy odpowiedzieli Trumpowi ? Odtwarzamy kulisy rozmów o rozejmie,2025-04-26 11:45:00+00:00,Poland,gazetaprawna.pl,"https://www.gazetaprawna.pl/wiadomosci/swiat/artykuly/9785700,co-ukraincy-odpowiedzieli-trumpowi-odtwarzamy-kulisy-rozmow-o-rozejmie.html",Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
