station_id,name,brand,operator,latitude,longitude,source
node/11331739897,Opet Kadıköy,Opet,Opet Petrolcülük A.Ş.,40.9705543,29.1009385,OpenStreetMap Overpass
node/11405572353,BP,BP,,41.014193,28.8420492,OpenStreetMap Overpass
node/11409079450,Opet,Opet,İstanbul Enerji,41.0037021,28.9499428,OpenStreetMap Overpass
node/11491643319,,,,40.9827619,29.6657486,OpenStreetMap Overpass
node/11539287402,Shell,Shell,,40.8030838,29.4401118,OpenStreetMap Overpass
node/11549900108,,,,41.0847966,29.3322251,OpenStreetMap Overpass
node/11572168439,Petrol Ofisi,Petrol Ofisi,Anibal İnşaat,40.8007242,29.4681733,OpenStreetMap Overpass
node/11572168440,Nipet,Adapet Petrol,,40.8016956,29.4667791,OpenStreetMap Overpass
node/11572168441,Opet,Opet,Murat Petrol,40.8026502,29.4607177,OpenStreetMap Overpass
node/11572168442,Opet,Opet,,40.813543,29.4317558,OpenStreetMap Overpass
node/11572168443,,,,40.8141603,29.4318381,OpenStreetMap Overpass
node/11572210078,,,,40.8261432,29.4172899,OpenStreetMap Overpass
node/11572210095,BP,BP,,40.8113952,29.4219696,OpenStreetMap Overpass
node/11578262694,Petrol Ofisi,Petrol Ofisi,Modoğlu,40.8807816,29.2499652,OpenStreetMap Overpass
node/11578383440,Petrol Ofisi,Petrol Ofisi,,40.9884588,29.1455518,OpenStreetMap Overpass
node/11578580141,Opet,Opet,Opet Petrolcülük A.Ş.,40.9841631,29.0569144,OpenStreetMap Overpass
node/11586204358,BP,BP,Kazdallar Petrol,40.9912822,28.9195654,OpenStreetMap Overpass
node/11586204359,Shell,Shell,,41.0022429,28.9198623,OpenStreetMap Overpass
node/11586204363,Shell,Shell,,41.028186,28.899395,OpenStreetMap Overpass
node/11586204364,Shell,Shell,Shell,41.0280911,28.9007152,OpenStreetMap Overpass
node/11586204367,Shell,Shell,,41.0340694,28.8969993,OpenStreetMap Overpass
node/11586206717,Opet Maltepe,Opet,,40.9290485,29.1462548,OpenStreetMap Overpass
node/11586206756,Shell Express,Shell Express,,41.0330705,29.1107764,OpenStreetMap Overpass
node/11586230277,Shell,Shell,,41.0205482,29.1296114,OpenStreetMap Overpass
node/11586239235,Opet,Opet,Alev Petrol,41.0544147,29.0337873,OpenStreetMap Overpass
node/11586239236,BP,BP,Dost Petrol,41.0738872,29.0159579,OpenStreetMap Overpass
node/11586239237,Shell,Shell,,41.0698742,29.0152452,OpenStreetMap Overpass
node/11586243850,BP,BP,Akceylan Petrol,41.030962,28.814632,OpenStreetMap Overpass
node/11586251541,BP,BP,,41.0244923,28.8283443,OpenStreetMap Overpass
node/11586254469,Petrol Ofisi,Petrol Ofisi,Petrol Ofisi,41.0365006,28.8937404,OpenStreetMap Overpass
node/11586254470,Petrol Ofisi,Petrol Ofisi,Petrol Ofisi,41.0426227,28.8959656,OpenStreetMap Overpass
node/11586254471,Petrol Ofisi,Petrol Ofisi,Kongu Petrol,41.0405545,28.9117371,OpenStreetMap Overpass
node/11586794393,Petrol Ofisi,Petrol Ofisi,,41.0296484,28.8668127,OpenStreetMap Overpass
node/11586797677,BP,BP,Enes Akaryakıt,41.0391741,28.9173024,OpenStreetMap Overpass
node/11586797679,Petrol Ofisi,Petrol Ofisi,Tuğal Kollektif Şirketi Mustafa Onur ve Ortakları,41.0386246,28.9217428,OpenStreetMap Overpass
node/11586797681,Türkiye Petrolleri,Türkiye Petrolleri,Merense Petrol,41.0416669,28.9199626,OpenStreetMap Overpass
node/11586797684,BP,BP,,41.04616,28.9154492,OpenStreetMap Overpass
node/11586797691,Aytemiz,Aytemiz,Adar Akaryakıt,41.0581266,28.9062807,OpenStreetMap Overpass
node/11586797692,Petrol Ofisi,Petrol Ofisi,Selahattin Tuğçay Akaryakıt,41.0618394,28.9023144,OpenStreetMap Overpass
node/11586843989,BP,BP,,41.0501035,28.8998117,OpenStreetMap Overpass
node/11586843991,BP,BP,,41.0557261,28.896849,OpenStreetMap Overpass
node/11586843992,Total,TotalEnergies,Güzel Enerji Akaryakıt,41.0610413,28.8921509,OpenStreetMap Overpass
node/11586843994,BP,BP,Birikim Petrol,41.0729681,28.8867081,OpenStreetMap Overpass
node/11586843995,Total,TotalEnergies,,41.0761488,28.8807542,OpenStreetMap Overpass
node/11586879391,Petrol Ofisi,Petrol Ofisi,,41.0785749,28.9720234,OpenStreetMap Overpass
node/11586900365,Aytemiz,Aytemiz,Aytemiz Petrolcülük,41.089917,28.8831084,OpenStreetMap Overpass
node/11586900367,Shell,Shell,,41.0912923,28.8843124,OpenStreetMap Overpass
node/11586904369,Total,TotalEnergies,Eşiyoklar Petrol,41.0869954,28.8893126,OpenStreetMap Overpass
node/11586904371,Kadoil,Kadoil,Gazipet Akaryakıt,41.082074,28.8930849,OpenStreetMap Overpass
node/11586904373,Opet,Opet,Hilal Petrol,41.0808264,28.8933585,OpenStreetMap Overpass
node/11586904374,Petrol Ofisi,Petrol Ofisi,Tapet Petrol,41.0785947,28.8955669,OpenStreetMap Overpass
node/11586904376,Aytemiz,Aytemiz,ADR Akaryakıt,41.0780506,28.8990355,OpenStreetMap Overpass
node/11586904378,Shell,Shell,,41.0743185,28.9050783,OpenStreetMap Overpass
node/11586904405,Shell,Shell,,41.0700316,28.9065991,OpenStreetMap Overpass
node/11586915454,Shell,Shell,,41.0825089,28.9167443,OpenStreetMap Overpass
node/11586915455,Opet,Opet,Convey Petrol,41.0794953,28.9304409,OpenStreetMap Overpass
node/11586915843,Opet,Opet,Kampet Petrol Ürünleri,41.0656572,28.9874809,OpenStreetMap Overpass
node/11586915844,Aytemiz,Aytemiz,Şişli Petrol,41.0595306,28.9761503,OpenStreetMap Overpass
node/11586915845,Opet,Opet,Çetay Akaryakıt,41.0565105,28.9651124,OpenStreetMap Overpass
node/11586916173,Petrol Ofisi,Petrol Ofisi,Dolu Akaryakıt,41.0837014,28.909015,OpenStreetMap Overpass
node/11586920372,Opet,Opet,Rumeli Akaryakıt,41.056679,28.9391349,OpenStreetMap Overpass
node/11586920373,BP,BP,,41.0576209,28.9419382,OpenStreetMap Overpass
node/11586920374,Shell,Shell,,41.0662352,28.9429632,OpenStreetMap Overpass
node/11586920375,Total,TotalEnergies,Güzel Enerji Akartyakıt,41.0693304,28.9331484,OpenStreetMap Overpass
node/11586944901,Opet,Opet,İshakoğlu Petrol,41.051054,28.9076389,OpenStreetMap Overpass
node/11586946749,Opet,Opet,Öztürkler Madeni Yağ,41.0700559,28.8925457,OpenStreetMap Overpass
node/11586946751,Opet,Opet,Abat Enerji,41.0815516,28.8961251,OpenStreetMap Overpass
node/11594777248,Opet,Opet,,41.0869448,28.9504627,OpenStreetMap Overpass
node/11594805019,Total,TotalEnergies,,41.1074455,29.0152133,OpenStreetMap Overpass
node/11594805021,BP,BP,,41.1084252,29.0233092,OpenStreetMap Overpass
node/11594805023,Shell,Shell,,41.1157315,29.0232159,OpenStreetMap Overpass
node/11594829620,Opet,Opet,Paye Petrol,41.0695795,28.916474,OpenStreetMap Overpass
node/11594829628,Shell Sefaköy,Shell,,40.9963146,28.7966461,OpenStreetMap Overpass
node/11594831193,Petrol Ofisi,Petrol Ofisi,Kaptanlar Turizm,41.0657354,28.9334658,OpenStreetMap Overpass
node/11594848769,Opet,Opet,Zengin Petrol,41.1013118,28.9799955,OpenStreetMap Overpass
node/11597366416,,,,40.8319387,29.4265665,OpenStreetMap Overpass
node/11597366417,Shell,Shell,,40.8387491,29.4080299,OpenStreetMap Overpass
node/11597366425,,,,40.854094,29.394338,OpenStreetMap Overpass
node/11597376277,BP,BP,Veysi Genç Akaryakıt,41.0010194,28.6181483,OpenStreetMap Overpass
node/11597376278,Shell,Shell,,41.0058414,28.6223911,OpenStreetMap Overpass
node/11597376279,Opet,Opet,Cob Petrol,41.0163417,28.6259075,OpenStreetMap Overpass
node/11597376320,Opet,Opet,Renk Petrol,41.0189519,28.6311127,OpenStreetMap Overpass
node/11597376321,Petrol Ofisi,Petrol Ofisi,Esenpet Petrol,41.0199328,28.6316143,OpenStreetMap Overpass
node/11597376322,Shell,Shell,,41.009743,28.6550438,OpenStreetMap Overpass
node/11597376324,Aytemiz,Aytemiz,Esenyurt Petrol,41.0293532,28.6825976,OpenStreetMap Overpass
node/11597376325,Shell,Shell,,41.0321617,28.6819427,OpenStreetMap Overpass
node/11597376326,Shell,Shell,,41.0319562,28.674315,OpenStreetMap Overpass
node/11597376328,Opet,Opet,Anafarta Petrol,41.0510066,28.6877366,OpenStreetMap Overpass
node/11597382608,Opet,Opet,Opet Market ve Akaryakıt İstasyon İşletmeciliği Anonim Şirketi,41.1921501,28.5708984,OpenStreetMap Overpass
node/11597382610,Opet,Opet,Opet Market ve Akaryakıt İstasyon İşletmeciliği Anonim Şirketi,41.1955155,28.5699581,OpenStreetMap Overpass
node/11597382612,Turkish Petrol,,,41.2770965,28.6124561,OpenStreetMap Overpass
node/11597382614,Total,TotalEnergies,Güneş Enerji,41.2450241,28.7014848,OpenStreetMap Overpass
node/11597382616,Total,TotalEnergies,,41.2435451,28.7040755,OpenStreetMap Overpass
node/11597382625,Petrol Ofisi,Petrol Ofisi,,41.179233,28.8840084,OpenStreetMap Overpass
node/11597382626,Shell,Shell,,41.1560027,29.0357557,OpenStreetMap Overpass
node/11597506824,BP,BP,Yeni Topçooğlu Petrol,41.0950742,28.8959035,OpenStreetMap Overpass
node/11741162818,Shell,Shell,,40.9161243,29.169956,OpenStreetMap Overpass
node/11744840531,,,,40.8982602,29.1641302,OpenStreetMap Overpass
node/12169841706,Opet,Opet,,41.0554432,29.1887592,OpenStreetMap Overpass
node/12169841707,Opet,Opet,,41.0552294,29.1847871,OpenStreetMap Overpass
node/12185834427,,,,41.083835,28.9488526,OpenStreetMap Overpass
node/12198501225,Shell,Shell,,41.0044928,29.030382,OpenStreetMap Overpass
node/12199038026,,,,41.0512982,29.0644395,OpenStreetMap Overpass
node/12205869388,Petrol Ofisi,Petrol Ofisi,,40.9815951,28.884321,OpenStreetMap Overpass
node/12213415959,Shell,Shell,,41.1013536,28.9659513,OpenStreetMap Overpass
node/12217538551,,,,41.1028138,29.0000549,OpenStreetMap Overpass
node/12240815361,Total Energies,TotalEnergies,,40.9172131,29.3543737,OpenStreetMap Overpass
node/12240815362,Total Tuzla,TotalEnergies,Opet Petrolcülük A.Ş.,40.9206579,29.3502175,OpenStreetMap Overpass
node/12240935663,BP,BP,,40.9108193,29.1991062,OpenStreetMap Overpass
node/12240988992,GO Yakıt,İpragaz,NCP Akaryakıt,41.0517471,28.9106435,OpenStreetMap Overpass
node/12240988994,Petrol Ofisi,Petrol Ofisi,Niyazi Öztürk Petrol,41.055581,28.9096727,OpenStreetMap Overpass
node/12241268039,,,,41.0807449,28.8941561,OpenStreetMap Overpass
node/12243925975,TotalEnergies,TotalEnergies,,41.1111874,28.7962122,OpenStreetMap Overpass
node/12250404051,Total,TotalEnergies,,40.9969726,28.8716266,OpenStreetMap Overpass
node/12250435536,Opet,Opet,Ataköy Petrol,40.9740305,28.8731698,OpenStreetMap Overpass
node/12307722101,Shell,Shell,,41.0310203,29.230925,OpenStreetMap Overpass
node/12438991422,Petrol Ofisi,Petrol Ofisi,,41.129753,28.8377788,OpenStreetMap Overpass
node/12441887647,BP,BP,Neve Petrol,41.0283824,28.4598276,OpenStreetMap Overpass
node/12752226166,Opet,Opet,,40.8099108,29.565928,OpenStreetMap Overpass
node/12821056291,Türkiye Petrolleri,Türkiye Petrolleri,,40.9813442,29.1650507,OpenStreetMap Overpass
node/12871111807,S Oil,S Oil,Turer Petrol,41.056844,28.9964243,OpenStreetMap Overpass
node/12961307634,TotalEnergies,TotalEnergies,,40.9044049,29.163743,OpenStreetMap Overpass
node/13058788561,OPET,Opet,,40.8882781,29.3751917,OpenStreetMap Overpass
way/225470928,Türkiye Petrolleri,Türkiye Petrolleri,,41.0352907,28.9936989,OpenStreetMap Overpass
way/229914140,Petrol Ofisi,Petrol Ofisi,Petrol Ofisi,41.0225385,29.0753418,OpenStreetMap Overpass
way/363637322,,,,40.9993212,29.1816253,OpenStreetMap Overpass
way/404568673,BP,BP,,40.9314128,29.1287879,OpenStreetMap Overpass
way/499316078,Shell,Shell,,40.9752336,29.0522882,OpenStreetMap Overpass
way/499614869,Shell,Shell,,40.9261964,29.3510894,OpenStreetMap Overpass
way/554699358,Petrol Ofisi,Petrol Ofisi,,41.0129288,28.7917857,OpenStreetMap Overpass
way/1000476249,Opet,Opet,,41.0647311,28.6716933,OpenStreetMap Overpass
way/1323152130,Shell,Shell,,41.0983924,28.7910556,OpenStreetMap Overpass
way/1326208723,SOCAR,SOCAR,Azoil Petrolcülük,41.2574997,28.7025077,OpenStreetMap Overpass
way/1327932392,Opet,Opet,Güven Elif Otoyol İşletmeleri Anonim Şirketi,41.0926542,28.9172461,OpenStreetMap Overpass
way/1328615126,,,,40.9916928,29.2238494,OpenStreetMap Overpass
way/1330404728,Termo,termo,,41.0696317,28.9031435,OpenStreetMap Overpass
way/1331301679,Opet,Opet,,41.083839,28.8122704,OpenStreetMap Overpass
way/1331735729,Opet,Opet,Özden Akaryakıt,41.0519538,28.9112213,OpenStreetMap Overpass
way/1331735730,Energy,Energy,Kuranlar Petrol,41.054143,28.9104477,OpenStreetMap Overpass
way/1334760761,Shell,Shell,,41.0840749,28.8105147,OpenStreetMap Overpass
way/1338333199,Shell,Shell,,41.0987516,28.7891186,OpenStreetMap Overpass
way/1341105372,Shell,Shell,Gökkuşağı Petrol,41.0453417,28.9170198,OpenStreetMap Overpass
way/1342730996,TotalEnergies,TotalEnergies,OYAK Enerji,41.25183,28.7384002,OpenStreetMap Overpass
way/1348957922,,,,41.003927,29.2168552,OpenStreetMap Overpass
way/1349551960,Opet,Opet,,41.1974456,29.1462511,OpenStreetMap Overpass
way/1362930977,Shell,Shell,Zıngıl Akaryakıt,41.137158,28.8113126,OpenStreetMap Overpass
way/1363626790,TotalEnergies,TotalEnergies,,40.9819902,28.6824242,OpenStreetMap Overpass
way/1363924454,,,,40.8521033,29.3115774,OpenStreetMap Overpass
way/1365202373,,,,41.036882,29.1555844,OpenStreetMap Overpass
way/1365202374,,,,41.0370596,29.1556618,OpenStreetMap Overpass
way/1365252224,Aytemiz,Aytemiz,,41.1992848,28.8261295,OpenStreetMap Overpass
way/1365252225,Shell,Shell,,41.1958837,28.8222872,OpenStreetMap Overpass
way/1375210243,Shell,Shell,,41.0495087,28.8205087,OpenStreetMap Overpass
way/1383338957,Petrol Ofisi,Petrol Ofisi,,40.9749913,29.2407212,OpenStreetMap Overpass
way/1383512553,,,,40.9892906,29.1952693,OpenStreetMap Overpass
way/1383516712,Opet,Opet,,40.987698,29.1438224,OpenStreetMap Overpass
way/1383516714,Petrol Ofisi,Petrol Ofisi,,40.9885285,29.1455384,OpenStreetMap Overpass
way/1384283544,Opet,Opet,,41.0164513,29.1459069,OpenStreetMap Overpass
way/1384283545,,,,41.0167684,29.1415353,OpenStreetMap Overpass
way/1384652933,Petrol Ofisi,Petrol Ofisi,,41.008602,29.2016653,OpenStreetMap Overpass
way/1392693608,Petrol Ofisi,Petrol Ofisi,Dinç Petrol ve Ticaret Limited Şirketi,41.091562,28.6342045,OpenStreetMap Overpass
way/1395490267,,,,40.9890925,29.1940295,OpenStreetMap Overpass
way/1395490271,,,,40.988065,29.1931268,OpenStreetMap Overpass
way/1411773074,,,,41.2034191,28.7598629,OpenStreetMap Overpass
way/1418767436,Opet,Opet,,41.1135019,28.7979874,OpenStreetMap Overpass
way/1424261394,Opet,Opet,,41.084085,28.7844624,OpenStreetMap Overpass
way/1424454806,Shell,Shell,,41.0902612,28.6341511,OpenStreetMap Overpass
way/1425442035,Petrol Ofisi,Petrol Ofisi,,41.1039976,28.7829606,OpenStreetMap Overpass
way/1426428474,Opet,Opet,,40.9172729,29.1437507,OpenStreetMap Overpass
way/1449719989,Petrol Ofisi,Petrol Ofisi,Petrol Ofisi,41.0686901,28.6606461,OpenStreetMap Overpass
way/1457542359,Opet,Opet,,41.0833601,28.9998088,OpenStreetMap Overpass
way/1457608138,TotalEnergies,TotalEnergies,,41.0364956,29.0654622,OpenStreetMap Overpass
way/1458245698,BP,BP,,41.0096292,29.2108598,OpenStreetMap Overpass
way/1463902928,,,,41.0168551,29.076225,OpenStreetMap Overpass
way/1463906395,,,,41.0242908,29.0549021,OpenStreetMap Overpass
way/1466274094,,,,40.9405848,29.3698435,OpenStreetMap Overpass
way/1466274095,,,,40.9427977,29.3734955,OpenStreetMap Overpass
way/1466816205,,,,41.0136909,29.2462526,OpenStreetMap Overpass
way/1466829119,,,,41.0141006,29.1636497,OpenStreetMap Overpass
way/1466829137,,,,41.0205186,29.1296318,OpenStreetMap Overpass
way/1468074266,Opet,Opet,,40.9777426,29.22051,OpenStreetMap Overpass
way/1468074280,,,,40.9694396,29.2201763,OpenStreetMap Overpass
way/1470145896,Opet,Opet,,41.1990644,29.1485537,OpenStreetMap Overpass
way/1471445387,,,,41.1204568,28.7824643,OpenStreetMap Overpass
way/1471776252,,,,41.0370436,29.1553228,OpenStreetMap Overpass
way/1472906656,,,,41.0329489,29.1108854,OpenStreetMap Overpass
way/1472906878,Petrol Ofisi,Petrol Ofisi,,41.0164743,29.1776657,OpenStreetMap Overpass
way/1476871584,,,,41.1365953,28.6229659,OpenStreetMap Overpass
way/1484254540,Opet,Opet,,41.0599696,28.8409774,OpenStreetMap Overpass
way/1484261570,,,,41.0540934,28.833546,OpenStreetMap Overpass
